"start_id","start_label","end_id","end_label","relation_type","confidence","source"
"ENT_8C03F68046C7","Enterprise","KCAP_OC_003","KeyCapability","HAS_KEY_CAPABILITY","0.91","enterprise_mapping_v1+legacy_enterprise_id_map"
"ENT_337B26DB83F2","Enterprise","KCAP_OC_002","KeyCapability","HAS_KEY_CAPABILITY","0.82","manual_recheck_2026-05-13"
"ENT_48510E2FE34E","Enterprise","KCAP_DISP_001","KeyCapability","HAS_KEY_CAPABILITY","0.90","mainline_merge_from_expansion_2026-05-13"
"ENT_48510E2FE34E","Enterprise","KCAP_DISP_002","KeyCapability","HAS_KEY_CAPABILITY","0.85","mainline_merge_from_expansion_2026-05-13"
"ENT_48510E2FE34E","Enterprise","KCAP_DISP_005","KeyCapability","HAS_KEY_CAPABILITY","0.82","mainline_merge_from_expansion_2026-05-13"
"ENT_85CEF884C821","Enterprise","KCAP_DISP_002","KeyCapability","HAS_KEY_CAPABILITY","0.80","mainline_merge_from_expansion_2026-05-13"
"ENT_85CEF884C821","Enterprise","KCAP_DISP_003","KeyCapability","HAS_KEY_CAPABILITY","0.76","mainline_merge_from_expansion_2026-05-13"
"ENT_713C5D501D82","Enterprise","KCAP_DISP_004","KeyCapability","HAS_KEY_CAPABILITY","0.72","mainline_merge_from_expansion_2026-05-13"
"ENT_B30A7E91837E","Enterprise","KCAP_COMP_001","KeyCapability","HAS_KEY_CAPABILITY","0.95","mainline_merge_from_expansion_2026-05-13"
"ENT_B30A7E91837E","Enterprise","KCAP_COMP_003","KeyCapability","HAS_KEY_CAPABILITY","0.90","mainline_merge_from_expansion_2026-05-13"
"ENT_B30A7E91837E","Enterprise","KCAP_COMP_005","KeyCapability","HAS_KEY_CAPABILITY","0.85","mainline_merge_from_expansion_2026-05-13"
"ENT_976F52DAD74D","Enterprise","KCAP_COMP_001","KeyCapability","HAS_KEY_CAPABILITY","0.95","mainline_merge_from_expansion_2026-05-13"
"ENT_976F52DAD74D","Enterprise","KCAP_COMP_003","KeyCapability","HAS_KEY_CAPABILITY","0.90","mainline_merge_from_expansion_2026-05-13"
"ENT_8A318E588779","Enterprise","KCAP_COMP_002","KeyCapability","HAS_KEY_CAPABILITY","0.88","mainline_merge_from_expansion_2026-05-13"
"ENT_8A318E588779","Enterprise","KCAP_COMP_004","KeyCapability","HAS_KEY_CAPABILITY","0.82","mainline_merge_from_expansion_2026-05-13"
"ENT_FF9D8CF6C436","Enterprise","KCAP_COMP_002","KeyCapability","HAS_KEY_CAPABILITY","0.78","mainline_merge_from_expansion_2026-05-13"
"ENT_E1D3FB10F935","Enterprise","KCAP_COMP_001","KeyCapability","HAS_KEY_CAPABILITY","0.76","mainline_merge_from_expansion_2026-05-13"
"ENT_E1D3FB10F935","Enterprise","KCAP_COMP_003","KeyCapability","HAS_KEY_CAPABILITY","0.80","mainline_merge_from_expansion_2026-05-13"
"ENT_69AA5BA59175","Enterprise","KCAP_COMP_002","KeyCapability","HAS_KEY_CAPABILITY","0.64","mainline_merge_from_expansion_2026-05-13"
"ENT_2E925683CAA7","Enterprise","KCAP_FUS_002","KeyCapability","HAS_KEY_CAPABILITY","0.88","mainline_merge_from_expansion_2026-05-13"
"ENT_2E925683CAA7","Enterprise","KCAP_FUS_003","KeyCapability","HAS_KEY_CAPABILITY","0.86","mainline_merge_from_expansion_2026-05-13"
"ENT_2E925683CAA7","Enterprise","KCAP_FUS_004","KeyCapability","HAS_KEY_CAPABILITY","0.82","mainline_merge_from_expansion_2026-05-13"
"ENT_566B382C75C5","Enterprise","KCAP_FUS_003","KeyCapability","HAS_KEY_CAPABILITY","0.80","mainline_merge_from_expansion_2026-05-13"
"ENT_566B382C75C5","Enterprise","KCAP_FUS_005","KeyCapability","HAS_KEY_CAPABILITY","0.74","mainline_merge_from_expansion_2026-05-13"
"ENT_85CEF884C821","Enterprise","KCAP_FUS_002","KeyCapability","HAS_KEY_CAPABILITY","0.72","mainline_merge_from_expansion_2026-05-13"
"ENT_E1D3FB10F935","Enterprise","KCAP_FUS_003","KeyCapability","HAS_KEY_CAPABILITY","0.76","mainline_merge_from_expansion_2026-05-13"
"ENT_E1D3FB10F935","Enterprise","KCAP_FUS_005","KeyCapability","HAS_KEY_CAPABILITY","0.74","mainline_merge_from_expansion_2026-05-13"
"ENT_0EEE5F4580B9","Enterprise","KCAP_FUS_003","KeyCapability","HAS_KEY_CAPABILITY","0.74","mainline_merge_from_expansion_2026-05-13"
"ENT_0EEE5F4580B9","Enterprise","KCAP_FUS_005","KeyCapability","HAS_KEY_CAPABILITY","0.72","mainline_merge_from_expansion_2026-05-13"
"ENT_7AB5E223A54E","Enterprise","KCAP_DISP_003","KeyCapability","HAS_KEY_CAPABILITY","0.80","mainline_merge_from_expansion_2026-05-13"
"ENT_7AB5E223A54E","Enterprise","KCAP_DISP_005","KeyCapability","HAS_KEY_CAPABILITY","0.78","mainline_merge_from_expansion_2026-05-13"
"ENT_3B054BB44E52","Enterprise","KCAP_OC_001","KeyCapability","HAS_KEY_CAPABILITY","0.86","manual_confirm_row435_2026-05-13_pcsel"
"ENT_55A5BA7EA3A1","Enterprise","KCAP_COMP_001","KeyCapability","HAS_KEY_CAPABILITY","0.88","manual_confirm_row436_2026-05-13"
"ENT_820799C93DF2","Enterprise","KCAP_LA_003","KeyCapability","HAS_KEY_CAPABILITY","0.88","manual_confirm_row437_2026-05-13"
"ENT_BE5BD14432C5","Enterprise","KCAP_MV_001","KeyCapability","HAS_KEY_CAPABILITY","0.84","manual_confirm_row438_2026-05-13"
"ENT_B97E4DCA3F97","Enterprise","KCAP_LA_003","KeyCapability","HAS_KEY_CAPABILITY","0.88","manual_confirm_row439_2026-05-13"
"ENT_349BB97E2F8F","Enterprise","KCAP_OC_002","KeyCapability","HAS_KEY_CAPABILITY","0.86","manual_confirm_row440_2026-05-13"
"ENT_5F08A525F9F8","Enterprise","KCAP_DISP_003","KeyCapability","HAS_KEY_CAPABILITY","0.88","manual_recheck_row441_2026-05-13_near_eye"
"ENT_5F08A525F9F8","Enterprise","KCAP_DISP_005","KeyCapability","HAS_KEY_CAPABILITY","0.84","manual_recheck_row441_2026-05-13_near_eye"
"ENT_FC7390DC8671","Enterprise","KCAP_OC_001","KeyCapability","HAS_KEY_CAPABILITY","0.86","manual_confirm_row442_2026-05-13_vcsel"
"ENT_1E3C66B8BCA5","Enterprise","KCAP_LA_003","KeyCapability","HAS_KEY_CAPABILITY","0.84","manual_recheck_row443_2026-05-13_optical_payload"
"ENT_9C2619693684","Enterprise","KCAP_LA_003","KeyCapability","HAS_KEY_CAPABILITY","0.85","manual_confirm_row444_2026-05-13_equipment"
"ENT_A87B3F73530C","Enterprise","KCAP_FUS_002","KeyCapability","HAS_KEY_CAPABILITY","0.87","manual_rebuild_row445_2026-05-13_pmt"
"ENT_E530F9721D08","Enterprise","KCAP_MV_001","KeyCapability","HAS_KEY_CAPABILITY","0.88","manual_confirm_row446_2026-05-13_hyperspectral"
"ENT_AAEAC4A9DA49","Enterprise","KCAP_MV_001","KeyCapability","HAS_KEY_CAPABILITY","0.86","manual_confirm_row447_2026-05-13_med_ir"
"ENT_C418DB33A046","Enterprise","KCAP_OC_001","KeyCapability","HAS_KEY_CAPABILITY","0.88","manual_recheck_row449_2026-05-13_optochip"
"ENT_C418DB33A046","Enterprise","KCAP_OC_002","KeyCapability","HAS_KEY_CAPABILITY","0.82","manual_recheck_row449_2026-05-13_optochip"
"ENT_4ED2A1938246","Enterprise","KCAP_OC_002","KeyCapability","HAS_KEY_CAPABILITY","0.88","manual_confirm_shaanguang_2026-05-13"
"ENT_F6A25B9AC5E2","Enterprise","KCAP_MV_001","KeyCapability","HAS_KEY_CAPABILITY","0.84","manual_confirm_zhongke_precision_2026-05-13"
"ENT_272D45CE0722","Enterprise","KCAP_LA_003","KeyCapability","HAS_KEY_CAPABILITY","0.86","manual_confirm_boge_2026-05-13"
"ENT_2306BF57FD45","Enterprise","KCAP_OC_001","KeyCapability","HAS_KEY_CAPABILITY","0.86","manual_confirm_yuanxin_2026-05-13"
"ENT_2306BF57FD45","Enterprise","KCAP_OC_002","KeyCapability","HAS_KEY_CAPABILITY","0.80","manual_confirm_yuanxin_2026-05-13"
"ENT_2A531B2E3D52","Enterprise","KCAP_FUS_004","KeyCapability","HAS_KEY_CAPABILITY","0.88","manual_confirm_jiuzhang_2026-05-13"
"ENT_F7E04BABECE0","Enterprise","KCAP_LA_003","KeyCapability","HAS_KEY_CAPABILITY","0.86","manual_confirm_chaoweijing_2026-05-13"
"ENT_BE87377E34B9","Enterprise","KCAP_FUS_002","KeyCapability","HAS_KEY_CAPABILITY","0.87","manual_confirm_atom_precision_2026-05-13"
"ENT_51178E019F81","Enterprise","KCAP_LA_003","KeyCapability","HAS_KEY_CAPABILITY","0.86","manual_confirm_hongjian_2026-05-13"
"ENT_4EEF432C0D8C","Enterprise","KCAP_DISP_003","KeyCapability","HAS_KEY_CAPABILITY","0.88","manual_confirm_guangnasiwei_2026-05-13"
"ENT_4EEF432C0D8C","Enterprise","KCAP_DISP_005","KeyCapability","HAS_KEY_CAPABILITY","0.84","manual_confirm_guangnasiwei_2026-05-13"
"ENT_CB6C5C1639DB","Enterprise","KCAP_LA_003","KeyCapability","HAS_KEY_CAPABILITY","0.76","manual_confirm_yinhu_2026-05-13"
"ENT_89E59878D011","Enterprise","KCAP_MV_001","KeyCapability","HAS_KEY_CAPABILITY","0.88","manual_confirm_ankedi_2026-05-13"
"ENT_1302843885F2","Enterprise","KCAP_MV_001","KeyCapability","HAS_KEY_CAPABILITY","0.87","manual_confirm_xinnaishi_2026-05-13"
"ENT_4F6933391703","Enterprise","KCAP_MV_001","KeyCapability","HAS_KEY_CAPABILITY","0.82","manual_confirm_duopuxinguang_2026-05-13"
"ENT_EDDD15EB8DC2","Enterprise","KCAP_LA_003","KeyCapability","HAS_KEY_CAPABILITY","0.87","manual_confirm_zhuojie_2026-05-13"
"ENT_2C61E0F1C229","Enterprise","KCAP_FUS_002","KeyCapability","HAS_KEY_CAPABILITY","0.87","manual_confirm_xinsheng_2026-05-13"
"ENT_7DA3C4BDDA63","Enterprise","KCAP_OC_001","KeyCapability","HAS_KEY_CAPABILITY","0.88","manual_confirm_qiming_2026-05-13"
"ENT_F3A35D81F440","Enterprise","KCAP_LA_003","KeyCapability","HAS_KEY_CAPABILITY","0.89","manual_confirm_bisheng_2026-05-13"
"ENT_25562A6F8C53","Enterprise","KCAP_LA_003","KeyCapability","HAS_KEY_CAPABILITY","0.87","manual_confirm_tongfang_2026-05-13"
"ENT_BF4D182DF9F3","Enterprise","KCAP_FUS_004","KeyCapability","HAS_KEY_CAPABILITY","0.87","manual_confirm_juan_2026-05-13"
"ENT_14963548E4A8","Enterprise","KCAP_MV_001","KeyCapability","HAS_KEY_CAPABILITY","0.87","manual_confirm_ruifeng_2026-05-13"
"ENT_B90CC00C5E0E","Enterprise","KCAP_MV_001","KeyCapability","HAS_KEY_CAPABILITY","0.87","manual_confirm_feitu_2026-05-13"
